frame,class,mean_edge,std_edge,cluster
youtube_Axtai9zIAiI_1080x1920_h264_frame_000.png,Football,0.0,0.0,1
youtube_Axtai9zIAiI_1080x1920_h264_frame_001.png,Football,33.036400462962966,57.041018161831474,1
youtube_Axtai9zIAiI_1080x1920_h264_frame_002.png,Football,32.8440552662037,60.547731678006535,1
youtube_Axtai9zIAiI_1080x1920_h264_frame_003.png,Football,34.408964602623456,57.38728269959162,1
youtube_Axtai9zIAiI_1080x1920_h264_frame_004.png,Football,24.27559510030864,47.06127817674813,1
youtube_Axtai9zIAiI_1080x1920_h264_frame_005.png,Football,29.07221016589506,52.81212504711479,1
youtube_Axtai9zIAiI_1080x1920_h264_frame_006.png,Football,29.964769000771604,57.56304520290855,1
youtube_Axtai9zIAiI_1080x1920_h264_frame_007.png,Football,31.729028260030866,57.05933430152026,1
youtube_Axtai9zIAiI_1080x1920_h264_frame_008.png,Football,32.344684124228394,56.98134868910479,1
youtube_Axtai9zIAiI_1080x1920_h264_frame_009.png,Football,25.09734375,48.62360276489039,1
youtube_Axtai9zIAiI_1080x1920_h264_frame_010.png,Football,28.972934510030864,45.45411405336916,1
youtube_Axtai9zIAiI_1080x1920_h264_frame_011.png,Football,36.88940441743827,56.57645828216625,1
youtube_Axtai9zIAiI_1080x1920_h264_frame_012.png,Football,23.8094425154321,38.91385445612031,1
youtube_Axtai9zIAiI_1080x1920_h264_frame_013.png,Football,28.80430266203704,44.38203787223321,1
youtube_Axtai9zIAiI_1080x1920_h264_frame_014.png,Football,31.470043402777776,47.47359494490292,1
youtube_Axtai9zIAiI_1080x1920_h264_frame_015.png,Football,24.70730709876544,40.06727985248817,1
youtube_Axtai9zIAiI_1080x1920_h264_frame_016.png,Football,35.75541763117284,56.296421568968576,1
youtube_Axtai9zIAiI_1080x1920_h264_frame_017.png,Football,52.09355227623457,75.2679480814263,0
youtube_brSxcE4C6Xg_1080x1920_h264_frame_000.png,Football,21.199874131944444,52.44370696614296,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_001.png,Football,24.273373360339505,56.57667828686804,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_002.png,Football,33.091001157407405,64.73507325803374,0
youtube_brSxcE4C6Xg_1080x1920_h264_frame_003.png,Football,26.82085262345679,59.88872461169653,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_004.png,Football,28.77676890432099,61.7529607915897,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_005.png,Football,50.1134162808642,66.60433716323605,0
youtube_brSxcE4C6Xg_1080x1920_h264_frame_006.png,Football,48.558445216049385,63.79469830240352,0
youtube_brSxcE4C6Xg_1080x1920_h264_frame_007.png,Football,50.794586226851855,65.78685425170121,0
youtube_brSxcE4C6Xg_1080x1920_h264_frame_008.png,Football,33.30329571759259,51.87766975446832,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_009.png,Football,36.89375723379629,56.60850260449883,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_010.png,Football,40.54550491898148,59.57681817446355,0
youtube_brSxcE4C6Xg_1080x1920_h264_frame_011.png,Football,42.44494020061728,61.25333265889514,0
youtube_brSxcE4C6Xg_1080x1920_h264_frame_012.png,Football,36.67162229938272,56.2893868951897,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_013.png,Football,23.194634452160493,40.36303544046969,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_014.png,Football,25.146938657407407,41.46552882238638,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_015.png,Football,25.56372058256173,42.074476874134895,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_016.png,Football,26.0338102816358,42.45994121661868,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_017.png,Football,27.76572048611111,45.4648236581851,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_018.png,Football,27.66502989969136,45.32936838947789,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_019.png,Football,16.781865837191358,35.989348466974185,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_020.png,Football,16.97500675154321,36.098169066366914,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_021.png,Football,17.629334972993828,37.16631231784167,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_022.png,Football,17.75926697530864,37.03296109323481,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_023.png,Football,17.631716338734567,40.32507789418205,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_024.png,Football,19.11639081790124,43.028906175291226,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_025.png,Football,11.222308545524692,31.918841773784287,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_026.png,Football,11.77415702160494,33.43982989118322,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_027.png,Football,9.872185570987654,34.94402352863627,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_028.png,Football,9.946620852623456,34.93930218677198,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_029.png,Football,15.765472608024693,30.666464886935906,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_030.png,Football,25.013059895833333,44.66901698036751,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_031.png,Football,19.75685763888889,43.21920657505663,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_032.png,Football,17.65401957947531,38.15053757881363,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_033.png,Football,12.990737847222222,36.78000793181086,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_034.png,Football,14.270529031635805,38.07842838707521,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_035.png,Football,11.676518614969137,36.28535640772128,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_036.png,Football,13.144374035493827,36.35311108363167,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_037.png,Football,14.64212287808642,35.2333712716323,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_038.png,Football,24.573481385030863,43.78041884288665,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_039.png,Football,25.24549961419753,45.282100594610405,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_040.png,Football,25.20696807484568,45.13948569433611,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_041.png,Football,16.880460069444446,39.75580268060346,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_042.png,Football,15.15212432484568,37.22376911782533,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_043.png,Football,15.387643711419754,36.537882692182485,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_044.png,Football,29.808785686728395,57.30627053408917,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_045.png,Football,43.51491174768518,77.13731105256811,0
youtube_brSxcE4C6Xg_1080x1920_h264_frame_046.png,Football,45.77939959490741,79.5590502335266,0
youtube_brSxcE4C6Xg_1080x1920_h264_frame_047.png,Football,29.21922405478395,55.47373574563841,1
youtube_brSxcE4C6Xg_1080x1920_h264_frame_048.png,Football,29.15568431712963,55.53664362957127,1
youtube_C1xbvh_f9yk_720x1280_h264_frame_000.png,Football,8.787378472222223,33.57666814394224,1
youtube_C1xbvh_f9yk_720x1280_h264_frame_001.png,Football,10.599150390625,37.334092253242886,1
youtube_C1xbvh_f9yk_720x1280_h264_frame_002.png,Football,13.073152126736112,38.56836284475962,1
youtube_C1xbvh_f9yk_720x1280_h264_frame_003.png,Football,14.210128038194444,39.16277105328666,1
youtube_C1xbvh_f9yk_720x1280_h264_frame_004.png,Football,15.57536892361111,44.68376760436044,1
youtube_C1xbvh_f9yk_720x1280_h264_frame_005.png,Football,30.593612196180555,61.63428654211337,1
youtube_C1xbvh_f9yk_720x1280_h264_frame_006.png,Football,48.65405598958333,81.56632483208489,0
youtube_C1xbvh_f9yk_720x1280_h264_frame_007.png,Football,47.53170789930556,79.7105373251752,0
youtube_C1xbvh_f9yk_720x1280_h264_frame_008.png,Football,50.43053385416667,84.04549978332916,0
youtube_C1xbvh_f9yk_720x1280_h264_frame_009.png,Football,46.670704210069445,79.87443205764285,0
youtube_cr3wJi8TcvE_1080x1920_h264_frame_001.png,Football,14.543996913580246,31.98928575329812,1
youtube_cr3wJi8TcvE_1080x1920_h264_frame_002.png,Football,21.33621334876544,36.49229783986607,1
youtube_cr3wJi8TcvE_1080x1920_h264_frame_003.png,Football,20.97637924382716,33.79218365030845,1
youtube_cr3wJi8TcvE_1080x1920_h264_frame_004.png,Football,14.66704475308642,31.77733901493189,1
youtube_cr3wJi8TcvE_1080x1920_h264_frame_005.png,Football,17.06440875771605,35.1162102080305,1
youtube_cr3wJi8TcvE_1080x1920_h264_frame_006.png,Football,14.828751929012345,32.031771667010624,1
youtube_cr3wJi8TcvE_1080x1920_h264_frame_007.png,Football,19.935318769290124,35.956707130833905,1
youtube_cr3wJi8TcvE_1080x1920_h264_frame_008.png,Football,16.486629533179013,32.61516142052324,1
youtube_cr3wJi8TcvE_1080x1920_h264_frame_009.png,Football,34.88510079089506,59.29019862680902,1
youtube_cr3wJi8TcvE_1080x1920_h264_frame_010.png,Football,49.292768614969134,73.4003494144114,0
youtube_cr3wJi8TcvE_1080x1920_h264_frame_011.png,Football,33.961057581018515,59.47041568384354,1
youtube_cr3wJi8TcvE_1080x1920_h264_frame_012.png,Football,24.285229552469136,45.83100922353856,1
youtube_cr3wJi8TcvE_1080x1920_h264_frame_013.png,Football,31.651692226080247,59.56804374114998,1
youtube_cr3wJi8TcvE_1080x1920_h264_frame_014.png,Football,19.86929783950617,42.32399125340238,1
youtube_cr3wJi8TcvE_1080x1920_h264_frame_015.png,Football,23.273552758487654,46.72197328885884,1
youtube_cr3wJi8TcvE_1080x1920_h264_frame_016.png,Football,24.603346354166668,49.79672284193514,1
youtube_cr3wJi8TcvE_1080x1920_h264_frame_017.png,Football,31.65215518904321,56.16952008284411,1
youtube_cr3wJi8TcvE_1080x1920_h264_frame_018.png,Football,34.94228105709877,56.28815502868152,1
youtube_cr3wJi8TcvE_1080x1920_h264_frame_019.png,Football,5.762724729938272,16.6933666232838,1
youtube_cr3wJi8TcvE_1080x1920_h264_frame_020.png,Football,21.92706886574074,37.54228805586317,1
youtube_cr3wJi8TcvE_1080x1920_h264_frame_021.png,Football,25.489865451388887,42.65542927591071,1
youtube_cr3wJi8TcvE_1080x1920_h264_frame_022.png,Football,24.533009741512345,39.83813954396664,1
youtube_cr3wJi8TcvE_1080x1920_h264_frame_023.png,Football,11.663870563271605,23.543101157283285,1
youtube_cr3wJi8TcvE_1080x1920_h264_frame_024.png,Football,9.437758969907408,21.67919374978213,1
youtube_cr3wJi8TcvE_1080x1920_h264_frame_025.png,Football,29.733738908179014,52.249560798003166,1
youtube_cr3wJi8TcvE_1080x1920_h264_frame_026.png,Football,54.86850983796296,79.44826655941343,0
youtube_cr3wJi8TcvE_1080x1920_h264_frame_027.png,Football,55.6799537037037,84.78445356728497,0
youtube_cugglBFUs9E_1080x1440_h264_frame_000.png,Football,5.452157278806585,18.97338542781828,1
youtube_cugglBFUs9E_1080x1440_h264_frame_001.png,Football,12.849027134773662,29.212778161959367,1
youtube_cugglBFUs9E_1080x1440_h264_frame_002.png,Football,10.233552597736626,27.812134537663347,1
youtube_cugglBFUs9E_1080x1440_h264_frame_003.png,Football,10.302017103909463,24.100482254562568,1
youtube_cugglBFUs9E_1080x1440_h264_frame_004.png,Football,11.591599794238682,25.405970769345537,1
youtube_cugglBFUs9E_1080x1440_h264_frame_005.png,Football,9.905647505144032,27.61942949811165,1
youtube_cugglBFUs9E_1080x1440_h264_frame_006.png,Football,11.297640817901234,28.50065910255304,1
youtube_cugglBFUs9E_1080x1440_h264_frame_007.png,Football,8.370672582304527,22.892483569879904,1
youtube_cugglBFUs9E_1080x1440_h264_frame_008.png,Football,7.051859567901235,24.75424833927337,1
youtube_cugglBFUs9E_1080x1440_h264_frame_009.png,Football,9.259185313786007,25.36222388749484,1
youtube_cugglBFUs9E_1080x1440_h264_frame_010.png,Football,8.585112525720165,27.125676418979555,1
youtube_cugglBFUs9E_1080x1440_h264_frame_011.png,Football,7.616189557613168,24.50085894368749,1
youtube_cugglBFUs9E_1080x1440_h264_frame_012.png,Football,4.143829732510288,12.95617483288286,1
youtube_cugglBFUs9E_1080x1440_h264_frame_013.png,Football,7.926268647119341,25.247032946714743,1
youtube_cugglBFUs9E_1080x1440_h264_frame_014.png,Football,25.694290766460902,46.16361306384452,1
youtube_cugglBFUs9E_1080x1440_h264_frame_015.png,Football,26.31936021090535,45.75551570595203,1
youtube_cugglBFUs9E_1080x1440_h264_frame_016.png,Football,17.64315200617284,35.2714769641936,1
youtube_cugglBFUs9E_1080x1440_h264_frame_017.png,Football,13.150848765432098,31.55212871895164,1
youtube_cugglBFUs9E_1080x1440_h264_frame_018.png,Football,14.025417309670782,36.00558522095388,1
youtube_cugglBFUs9E_1080x1440_h264_frame_019.png,Football,14.701229423868313,39.06010591716466,1
youtube_cugglBFUs9E_1080x1440_h264_frame_020.png,Football,14.994337705761318,37.3514997286807,1
youtube_cugglBFUs9E_1080x1440_h264_frame_021.png,Football,17.249003986625514,39.42591939103552,1
youtube_cugglBFUs9E_1080x1440_h264_frame_022.png,Football,16.149797453703705,35.02485734950997,1
youtube_cugglBFUs9E_1080x1440_h264_frame_023.png,Football,14.89389017489712,37.125786435883015,1
youtube_cugglBFUs9E_1080x1440_h264_frame_024.png,Football,21.883341692386832,46.03007679131511,1
youtube_cugglBFUs9E_1080x1440_h264_frame_025.png,Football,20.18489326131688,47.56482540890328,1
youtube_cugglBFUs9E_1080x1440_h264_frame_026.png,Football,17.87495563271605,43.389295548573685,1
youtube_cugglBFUs9E_1080x1440_h264_frame_027.png,Football,13.18004693930041,34.87515706998656,1
youtube_cugglBFUs9E_1080x1440_h264_frame_028.png,Football,6.866100180041152,22.17586306678817,1
youtube_cugglBFUs9E_1080x1440_h264_frame_029.png,Football,13.34700424382716,44.245532998173054,1
youtube_cugglBFUs9E_1080x1440_h264_frame_030.png,Football,9.936950874485596,37.76298551101185,1
youtube_cugglBFUs9E_1080x1440_h264_frame_031.png,Football,9.39800347222222,35.864184096044724,1
youtube_cugglBFUs9E_1080x1440_h264_frame_032.png,Football,8.479344778806585,34.01130743206413,1
youtube_cugglBFUs9E_1080x1440_h264_frame_033.png,Football,6.535796039094651,29.72625540776123,1
youtube_cugglBFUs9E_1080x1440_h264_frame_034.png,Football,7.652988683127572,31.56632575424844,1
youtube_cugglBFUs9E_1080x1440_h264_frame_035.png,Football,8.357051826131688,33.79202931678322,1
youtube_cugglBFUs9E_1080x1440_h264_frame_036.png,Football,8.961073173868312,35.36027924460911,1
youtube_cugglBFUs9E_1080x1440_h264_frame_037.png,Football,9.36720357510288,35.12169139091847,1
youtube_cugglBFUs9E_1080x1440_h264_frame_038.png,Football,20.64723701131687,42.10369689162119,1
youtube_cugglBFUs9E_1080x1440_h264_frame_039.png,Football,34.8327745627572,54.31533273054191,1
youtube_cugglBFUs9E_1080x1440_h264_frame_040.png,Football,14.571191486625514,31.34922196451553,1
youtube_cugglBFUs9E_1080x1440_h264_frame_041.png,Football,20.52761445473251,51.42280489945972,1
youtube_cugglBFUs9E_1080x1440_h264_frame_042.png,Football,19.01381494341564,49.683103237321454,1
youtube_cugglBFUs9E_1080x1440_h264_frame_043.png,Football,20.218438143004114,50.84683571614417,1
youtube_cugglBFUs9E_1080x1440_h264_frame_044.png,Football,22.82821952160494,51.9858774975323,1
youtube_cugglBFUs9E_1080x1440_h264_frame_045.png,Football,19.93751607510288,48.34111721009601,1
youtube_cugglBFUs9E_1080x1440_h264_frame_046.png,Football,27.615155606995884,57.20220637650699,1
youtube_cugglBFUs9E_1080x1440_h264_frame_047.png,Football,33.71809349279835,62.44989750674444,0
youtube_cugglBFUs9E_1080x1440_h264_frame_048.png,Football,15.158784079218108,48.27794374825427,1
youtube_cugglBFUs9E_1080x1440_h264_frame_049.png,Football,13.988768647119342,46.226194009641326,1
youtube_cugglBFUs9E_1080x1440_h264_frame_050.png,Football,12.118258744855966,42.029161918811305,1
youtube_cugglBFUs9E_1080x1440_h264_frame_051.png,Football,8.802969393004116,34.44162508517575,1
youtube_cugglBFUs9E_1080x1440_h264_frame_052.png,Football,8.270005787037038,33.509836500213744,1
youtube_cugglBFUs9E_1080x1440_h264_frame_053.png,Football,7.399396219135802,30.458024221475423,1
youtube_cugglBFUs9E_1080x1440_h264_frame_054.png,Football,10.061846064814814,35.80425015273261,1
youtube_cugglBFUs9E_1080x1440_h264_frame_055.png,Football,14.324113297325104,45.19070991285147,1
youtube_cugglBFUs9E_1080x1440_h264_frame_056.png,Football,20.02409336419753,53.1118195415476,1
youtube_cugglBFUs9E_1080x1440_h264_frame_057.png,Football,21.80972350823045,54.44003123506817,1
youtube_cugglBFUs9E_1080x1440_h264_frame_058.png,Football,20.25219714506173,53.05156927646629,1
youtube_cugglBFUs9E_1080x1440_h264_frame_059.png,Football,17.939198173868313,51.965502364381976,1
youtube_cugglBFUs9E_1080x1440_h264_frame_060.png,Football,13.310273919753088,42.88288489029712,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_000.png,Football,23.30988956404321,55.73646365344311,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_001.png,Football,24.616711516203704,57.17316132854708,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_002.png,Football,25.46690297067901,58.24446251327335,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_003.png,Football,27.077309510030865,60.065612191460055,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_004.png,Football,27.503256655092592,60.38387010541875,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_005.png,Football,28.17068479938272,61.3236328992469,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_006.png,Football,27.40700665509259,60.20751305028934,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_007.png,Football,5.993838252314815,29.12826317847396,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_008.png,Football,7.089747299382716,29.9961183351336,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_009.png,Football,8.275482735339507,31.89724606457498,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_010.png,Football,8.11756606867284,32.02063158202267,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_011.png,Football,9.183870563271604,33.88787669918595,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_012.png,Football,10.632753665123456,38.827882616468834,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_013.png,Football,11.337301311728394,42.35666282438116,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_014.png,Football,9.473258101851853,37.18951242809457,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_015.png,Football,21.76493441358025,48.44483410978625,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_016.png,Football,26.539133391203706,54.1020960240449,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_017.png,Football,20.708751929012347,50.38904973238794,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_018.png,Football,22.541819058641977,51.56061021423996,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_019.png,Football,10.95886863425926,32.344044288827995,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_020.png,Football,13.514484953703704,38.46614324046129,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_021.png,Football,16.402350983796296,42.219707547665216,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_022.png,Football,14.751892843364198,38.56984502996993,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_023.png,Football,23.191675347222223,57.17633503934944,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_024.png,Football,14.07024932484568,39.2136144690537,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_025.png,Football,14.194800829475309,39.2079318508033,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_026.png,Football,15.856555266203705,40.91580098155863,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_027.png,Football,13.243603395061728,40.5862903252165,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_028.png,Football,13.456764081790125,41.64396413763627,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_029.png,Football,13.065499614197533,39.65007709864671,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_030.png,Football,14.844515817901234,43.26418996257981,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_031.png,Football,14.41536506558642,42.20659042605055,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_032.png,Football,10.732417052469136,36.21693443881615,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_033.png,Football,11.3977059220679,39.08948065554311,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_034.png,Football,11.536185860339506,38.66971388801237,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_035.png,Football,16.023405671296295,47.39733214983159,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_036.png,Football,18.190748456790125,49.82180322548431,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_037.png,Football,21.396571662808643,53.20389527405076,1
youtube_cXROOtSmRbQ_1080x1920_h264_frame_038.png,Football,24.356475694444445,56.23368104950186,1
youtube_CZUjiosApfE_1080x1440_h264_frame_000.png,Football,21.912183641975307,49.21807328226632,1
youtube_CZUjiosApfE_1080x1440_h264_frame_001.png,Football,21.500136959876546,48.81367036852993,1
youtube_CZUjiosApfE_1080x1440_h264_frame_002.png,Football,20.43055234053498,47.8017820116969,1
youtube_CZUjiosApfE_1080x1440_h264_frame_003.png,Football,22.13233281893004,50.73734632749637,1
youtube_CZUjiosApfE_1080x1440_h264_frame_004.png,Football,39.44045781893004,68.30027350870915,0
youtube_CZUjiosApfE_1080x1440_h264_frame_005.png,Football,43.40404256687243,73.76386102038036,0
youtube_CZUjiosApfE_1080x1440_h264_frame_006.png,Football,21.78302404835391,52.95409252003629,1
youtube_CZUjiosApfE_1080x1440_h264_frame_007.png,Football,16.699845679012345,42.548784681918754,1
youtube_CZUjiosApfE_1080x1440_h264_frame_008.png,Football,16.755120241769546,43.19464254842863,1
youtube_CZUjiosApfE_1080x1440_h264_frame_009.png,Football,21.282706404320987,50.4857280851074,1
youtube_CZUjiosApfE_1080x1440_h264_frame_010.png,Football,12.73215534979424,28.416902885129165,1
youtube_CZUjiosApfE_1080x1440_h264_frame_011.png,Football,10.444187885802467,30.51739120779015,1
youtube_CZUjiosApfE_1080x1440_h264_frame_012.png,Football,17.541295010288067,42.6975636673508,1
youtube_CZUjiosApfE_1080x1440_h264_frame_013.png,Football,17.47639017489712,43.97081163285812,1
youtube_CZUjiosApfE_1080x1440_h264_frame_014.png,Football,15.322185570987656,41.67946414373236,1
youtube_CZUjiosApfE_1080x1440_h264_frame_015.png,Football,13.771305298353909,38.59768779014857,1
youtube_CZUjiosApfE_1080x1440_h264_frame_016.png,Football,3.41617734053498,11.966021875421966,1
youtube_CZUjiosApfE_1080x1440_h264_frame_017.png,Football,4.938892103909465,18.909168811203497,1
youtube_CZUjiosApfE_1080x1440_h264_frame_018.png,Football,36.91462577160494,68.890684996197,0
youtube_CZUjiosApfE_1080x1440_h264_frame_019.png,Football,31.309005272633744,63.737885215583205,0
youtube_CZUjiosApfE_1080x1440_h264_frame_020.png,Football,30.57398405349794,62.24030985755416,1
youtube_CZUjiosApfE_1080x1440_h264_frame_021.png,Football,26.32947016460905,54.61471259061129,1
youtube_CZUjiosApfE_1080x1440_h264_frame_022.png,Football,22.271328446502057,42.650516627953294,1
youtube_CZUjiosApfE_1080x1440_h264_frame_023.png,Football,18.61332368827161,37.96056893749814,1
youtube_CZUjiosApfE_1080x1440_h264_frame_024.png,Football,20.95471836419753,36.81670756254962,1
youtube_CZUjiosApfE_1080x1440_h264_frame_025.png,Football,25.885659079218108,42.23941309509196,1
youtube_CZUjiosApfE_1080x1440_h264_frame_026.png,Football,27.60145318930041,44.81304619479192,1
youtube_CZUjiosApfE_1080x1440_h264_frame_027.png,Football,12.806121399176956,42.96990210557416,1
youtube_CZUjiosApfE_1080x1440_h264_frame_028.png,Football,8.489742155349795,29.062128624520025,1
youtube_CZUjiosApfE_1080x1440_h264_frame_029.png,Football,10.036823559670784,36.80368766389118,1
youtube_CZUjiosApfE_1080x1440_h264_frame_030.png,Football,9.932923739711937,33.60647597559965,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_000.png,Football,8.085077160493826,19.0920722899669,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_001.png,Football,8.738310185185185,19.263609231180023,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_002.png,Football,6.005405735596708,15.057381789992132,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_003.png,Football,3.3195068158436216,8.100754066699977,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_004.png,Football,3.0430375514403294,8.396270567705683,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_005.png,Football,5.10038258744856,16.5810494148985,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_006.png,Football,5.670855838477366,16.695419893562903,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_007.png,Football,4.333089634773662,15.191316108791325,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_008.png,Football,25.15025784465021,39.20281949294433,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_009.png,Football,21.87309092078189,33.69614724142597,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_010.png,Football,18.734403935185185,30.70741913242781,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_011.png,Football,5.816045524691358,14.728066301642649,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_012.png,Football,6.375760030864198,14.656225691444114,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_013.png,Football,6.5081442901234565,15.87885801854175,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_014.png,Football,5.570491898148148,17.136180304829328,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_015.png,Football,5.889582047325103,17.890865552605497,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_016.png,Football,8.953793724279835,22.53960268752224,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_017.png,Football,7.887876157407407,23.00094370666591,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_018.png,Football,14.827153420781894,34.52168942643623,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_019.png,Football,17.642366898148147,30.669621107510373,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_020.png,Football,21.206889146090536,51.97704492063436,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_021.png,Football,18.41919110082305,48.23770815641153,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_022.png,Football,11.609321630658435,38.34088745233895,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_023.png,Football,15.181242926954733,33.20236005340022,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_024.png,Football,11.728663194444444,33.020001649385186,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_025.png,Football,6.3611676954732514,21.903629038265603,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_026.png,Football,6.724121013374486,23.174436534934195,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_027.png,Football,14.62877572016461,36.39321102608569,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_028.png,Football,23.61461869855967,48.06959177802744,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_029.png,Football,25.041154835390948,47.78464805743514,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_030.png,Football,15.952602237654322,33.6945373915616,1
youtube_F0rB5W9H2Js_1080x1440_h264_frame_031.png,Football,13.76097800925926,32.217807568675134,1
